0.9951622,41.0702996,1.4898326
0.9928834,39.1773896,1.1064724
0.9902794,37.6214460,0.8572778
0.9876233,36.4884640,0.7041092
0.9812853,34.5885990,0.4908846
0.9715568,32.7960811,0.3334334
0.9528411,30.7030086,0.1964035
0.9307197,29.1312345,0.1236437
0.9018551,27.6820594,0.0766966
0.8657599,26.2650043,0.0467614
