0.9896521,37.4087205,0.8771557
0.9868992,36.2892567,0.7214466
0.9801252,34.3874992,0.5001789
0.9697075,32.5666551,0.3373150
0.9494218,30.4458068,0.1967528
0.9258409,28.8544205,0.1231325
0.8961140,27.4216743,0.0766127
0.8577714,25.9358949,0.0461595
